verify s and + and ? <sep> ; u k G ? I + s	yes
verify ? or @ <sep> H Z ! P |	no
verify O <sep> O E z j K	yes
verify a or ( or x <sep> Q ; 2 X 7	no
verify # or b <sep> U 5 % C k w O	no
produce N or +	N
produce - and ` and Y and _	Y ` _ -
produce ~ or a or 7	~
produce [ or ~ or ` or 4	4 ` ~
verify , <sep> @ 0 & : ;	no
produce 8 or f or 5 or P	5 P 8 f
produce w or I	I
verify ' or _ or - or ~ <sep> Q	no
verify $ and Z and + and 0 <sep> \ :	no
verify 5 and not 1 and and _ and Y <sep> ] 5 - 6 _ Y	yes
verify 7 and not * and and M <sep> M + 2 1 X F 7	yes
produce not H and not j and not m and Q	) x ' Q
produce n and S and ` and )	` n ) S
verify N <sep> _ < l u S	no
produce O or Z	O Z
produce v or a or `	`
produce Q or ! or M	Q ! M
produce not F and not 1 and not W and not ~	: w C _
produce + or I or ' or :	I :
produce not s and not = and not U	5 _ b
produce ' and M and e	e M '
produce not } and not 3 and not 3 and	P < |
verify 1 or [ or ? <sep> ^ ? % G [ 1	yes
verify not ( and and not [ and and not $ and and not % <sep> N x ; E x ( $ [ %	no
produce H or j or +	+ H j
produce 8 or L or b or 8 or	L 8 8
verify z and ; <sep> q 2 c : o +	no
verify not [ and and not K and and not _ <sep> M | ` [ , x	yes
produce G or @ or j	@
verify , and b and k and = <sep> h & b = , y k M	yes
produce & and \ and * and !	* ! & \
produce ? and h	h ?
verify # <sep> g # # N Y > f	yes
produce not m and not N	c A
produce Y or s or P	s
verify [ and ~ <sep> N m G [ 4 . ~ "	yes
verify ^ and : and n and ` <sep> : ! ` n & ^	yes
verify ` or Q or u <sep> R u T ` Q	yes
produce [ or a or K or D	D a [
produce $ or ,	,
verify _ or d or f <sep> k D S	no
verify ` or g or p or v <sep> v $ p : C g B	yes
verify not a and and not { and and 4 <sep> @ " n ( v ' 6 R a {	no
produce A and not j and z	A a z
produce { and H and X	{ H X
verify z and < and & and P <sep> ~	no
verify not s and and not h and and D and not y <sep> f 2 > P y s h	no
verify | <sep> Q c | +	yes
produce Z and y and Q and r	Q y Z r
produce = and q	= q
produce B and z and Q	B Q z
verify q and L and j and N <sep> 3 S Z (	no
verify y or r <sep> H y % N A ` u J	yes
produce ~ or n or P	P
produce & or 0	0
produce { and N and i	N i {
produce l or i or I	l i I
produce j or A or | or k	j | A k
verify m and F and R <sep> ` R G " F m	yes
produce 8 or K or P	K
produce 0 and O	0 O
produce v and 5	5 v
produce not k and not k and	r E
verify \ <sep> 7 5 6 < R o t	no
produce K or 4	K
produce < or ] or b or 7	]
produce s or h or ` or f	h `
produce 3 and not F	3 b
produce ~ and a and not D and not D and	~ a q S
produce not _ and not ( and not [ and not n	) @ m c
verify 8 <sep> q	no
produce w and A and J and not %	w A J 5
produce ) and ^	) ^
verify A or | or \ or b <sep> \ | A b	yes
produce not m and # and not ;	1 # &
produce D and F and ? and ? and	D ? ? F
verify a or Z or = <sep> a r l , Z + = $	yes
produce h and / and Y	Y / h
verify not H and and not " <sep> g p : *	yes
produce G and G and	G G
produce z or @ or !	z @ !
produce . and 0 and 9 and N	9 . N 0
verify not 9 and and not & <sep> > ] 7 9 &	no
produce not t and not ~ and not ^	3 2 :
produce X and .	. X
verify \ <sep> ~ = ? 3 1 J v	no
verify T <sep> Y ~ ^ W T 9	yes
produce not 6 and not 6 and not i	X @ }
verify ! and ` and not O <sep> V ` S !	yes
produce not x and P	6 P
produce not | and not * and not %	. h ?
verify ( <sep> V r ~ -	no
produce not _ and not U and not a	I v 7
produce c or b or ^	b
produce p or 7 or Y or K	Y
produce | and : and !	| : !
verify I <sep> I C a ( 0	yes
verify A or T or 6 <sep> F | { Q - [ ,	no
verify 6 <sep> 6 N	yes
verify * or p <sep> p O * A	yes
produce not @ and not u and k and not J	~ h k h
produce not b and not W and 3	E l 3
verify s and r <sep> c $ d	no
verify Y or \ <sep> Y 2	yes
produce Q or d or "	Q " d
produce not # and not !	< I
verify not { and and not ) <sep> H 1 g O M " [ Y	yes
verify not i and and F and not N and and not P <sep> J F f ` % d t U $	yes
verify , and not b and and _ <sep> B _ T 6 \ f ,	yes
verify z <sep> p	no
produce M or & or j	j & M
verify 8 and u and / and g <sep> 8 e A u a g / G o	yes
verify ; <sep> ;	yes
verify [ or @ or S or a <sep> a e @ [ S	yes
produce w or * or | or %	w *
produce C or 6 or r or X	C 6 X r
produce j or #	j
produce : or '	: '
produce not B and not j and not 2	q 4 U
verify not & and and 7 and m <sep> 7 f % 1 = ! Y a z m	yes
verify i or * or J or : <sep> : T J q e B 0 i C J	yes
produce ; and *	* ;
produce ] and ~ and not S	] ~ %
verify k <sep> J 0 k i	yes
verify > and W and not X <sep> ; E > - 3 1 W	yes
verify K and 4 and 0 and h <sep> c 0 N 4 h [ K	yes
verify U or 8 or X <sep> X = 6 8 C + ^ U 5	yes
produce ; and k and not #	; k x
produce ~ and c and ]	~ ] c
produce 6 and . and 6 and	6 . 6
verify \ <sep> j T c E \	yes
produce g or ? or R or F	?
verify ? <sep> ?	yes
verify 0 and 1 <sep> ^ D	no
produce not L and ~ and not 8 and not <	2 ~ " n
verify r <sep> g	no
verify O and not v <sep> j v	no
verify v <sep> C < L [ > Y q	no
verify ^ <sep> ^ s	yes
verify not a and and not = and and not ~ <sep> 7 # B l $ G '	yes
verify ! <sep> # } J ! u " X	no
produce } or 8	8
produce v and 4 and t	v 4 t
verify 0 or V or $ or T <sep> o	no
produce > or p or b or F	p F >
produce # and V and % and # and	# % # V
verify i and not M and and not 9 <sep> . ; ] N & o 9 M	no
produce R and x	R x
verify not S and and # and 0 and not ' <sep> D # M : S '	no
produce Q or # or T or y	T y
produce B or 0 or 2 or E	0 B E
produce not M and not u and V	8 K V
verify < and L <sep> o ! W	no
verify not ` and and not F and and I and Q <sep> < ! ` F	no
verify C or % or C or ) <sep> G C R * M ;	no
produce d or .	. d
produce ) or 7 or Y	Y 7 )
produce 1 or ? or 8	8 1 ?
verify 4 and not s and and not 6 and and not A <sep> U h M r S 0 S K / 4	yes
produce & or r or @ or C	@ C &
produce ? or f or [ or W	W ?
verify T and h and y <sep> [ Q	no
verify l or H or * <sep> Z m P % s	no
verify not } and and x and ? and not % <sep> * y S } %	no
verify n and 8 <sep> a J 5	no
produce m and C and ! and N	N C ! m
verify R and i <sep> 6 ` r K S u G	no
verify < or U <sep> U u @ < T 1	yes
produce P or < or -	- <
produce ` and _ and not 5	` _ u
verify 6 or w or ' <sep> 6 + 6 3 w 1 c Z	yes
produce , and >	, >
verify D and h and , <sep> i : c	no
produce 4 and not b	4 J
verify Y or h <sep> h ' x Y P ) [ _	yes
verify [ and 5 and , <sep> w	no
verify q and v and G <sep> < j 4 v e m	no
verify y or | <sep> B l ' M	no
verify not v and and 8 and B <sep> m L 6 N V K + [ v	no
produce ` and <	` <
verify U or ` or N <sep> ` Q < N	yes
produce ? and K	K ?
verify " <sep> \	no
verify > <sep> @ > - j	yes
produce , or p or s or U	s p U ,
verify not ( and and not w and and not k <sep> H ; q Q 7	yes
verify not } and and not , and and not } and and <sep> M ] + O d l } ,	no
produce e or d	e d
verify not D and and not s and and not 4 and and not ' <sep> d C V 9 = L ! b c 4 D s '	no
verify u <sep> G N ^ ,	no
verify not " and and not W and and not ! <sep> L 6 ) & p W ! "	no
produce G or C or Q or z	C Q G z
verify : and z and / <sep> z U r ! / : D 3 @ #	yes
produce f and 8 and n	f 8 n
verify not b and and not D and and s <sep> d O D b	no
verify : <sep> % > $	no
verify . and not o <sep> b t ) o 7 d q h o	no
produce w and T and not y	w T l
verify Z or # <sep> / q ( Z #	yes
produce not h and not [ and Y	( 3 Y
produce $ and 3 and n and ~	n ~ 3 $
produce not = and not , and D	\ L D
produce ? or p	p
produce @ or V or d or 6	6 d @ V
verify { and | and r <sep> : 3	no
produce { and u and y	{ y u
verify l or * or & or R <sep> R * l	yes
produce not P and not `	# D
produce Y and not < and not < and -	Y W O -
verify v and Q and not I and and not : <sep> ` @ ^ q . 3 V I :	no
verify L or " or * or N <sep> " V ' m N 4 * B 0	yes
produce @ and V and 2	@ 2 V
produce - and v and not U	- v 9
produce K or > or S or )	> S ) K
produce ' or r or ' or	' r '
produce ^ and b and b and	b b ^
produce not g and x and not g and a	k x ! a
verify $ or 6 or w or S <sep> M `	no
produce ^ and v and U and b	v ^ b U
verify 6 and V and k and E <sep> A L 9 \ 1	no
produce not F and not D and not _	, 0 ?
produce 1 or c or ) or 5	5
produce O and 6 and ;	; O 6
verify e or ( <sep> r W	no
produce A and "	A "
verify d <sep> < : R d ;	yes
produce D or } or ,	}
produce not I and @	. @
verify ~ <sep> ~	yes
produce I or 9	I 9
produce 1 or Y or ( or t	Y 1 (
verify C <sep> / V D " `	no
verify not ' and and not $ and and not r and and not - <sep> ~ C b q b , 9 "	yes
verify 2 <sep> o	no
produce R and Y	R Y
verify not * and and not F and and not * and and <sep> C u $ # = [ / C D U	yes
verify $ and | and a <sep> | % $ a f .	yes
verify i <sep> O M i Z	yes
produce C or B or u	C u
produce = and p and >	= > p
verify not q and and not z <sep> g h =	yes
verify ; <sep> ;	yes
produce i and 9 and k	9 i k
produce not K and not W and not h	: S i
produce v and ] and 8	8 ] v
verify q <sep> ` q m J ? g	yes
produce not S and not t	n 5
verify 4 and 6 and Z <sep> w T i o 0 E Q	no
verify not 9 and and not I and and P and not * <sep> ! b 1 & P	yes
verify n <sep> # q /	no
verify ] and 7 and X and ^ <sep> 7 ] l ^ X 4	yes
produce p or `	p
verify not 7 and and l and not 7 and and <sep> M T i $ ! 7	no
produce n or a or 7 or a or	n 7 a a
produce t and <	t <
verify - or $ or T <sep> * I ; x ^ 3	no
produce n and not Y	n >
produce not 5 and not n and not 5 and	= O b
verify / and ^ <sep> l	no
produce not # and k	) k
produce not f and not g	' i
verify m <sep> ~ m F d W	yes
produce ( or F or t or ^	^
produce 1 and Y and K	K 1 Y
produce not - and not 8	= Y
produce not g and not F	u @
produce f and 7 and c	c f 7
verify _ and E and 5 <sep> E 5 _	yes
verify i <sep> T i - . O > v /	yes
verify " or ! <sep> # 2 ? R F S ;	no
produce G or r	r G
verify Y and w <sep> { &	no
verify M and B and ^ and 2 <sep> g M ( B ^ 2 R	yes
produce C and !	! C
verify not M and and not P and and not > and and not c <sep> Q + R i 2 W K g P M > c	no
produce u and 9 and !	u 9 !
verify < or i <sep> <	no
produce not } and not $	< =
verify P <sep> Q L . # P X d	yes
produce t and )	t )
verify e or ) or , or S <sep> e a , ) S X ! "	yes
produce not 7 and not t	3 :
verify _ <sep> I } ] J l _ w n	yes
produce h or g	g
verify V <sep> I V >	yes
produce # or V or 6	V
verify R or M or L or ; <sep> n $ 0 2 L % M 1 R	yes
produce P and K and L	L P K
produce not k and not Z and not l and not 2	% o = y
produce B and not 0 and { and not !	B C { R
verify " <sep> V * 6 G B	no
verify not F and and not 8 <sep> { b :	yes
produce not 2 and not O and not ; and not r	W L + X
produce ` and v and b	b ` v
produce % and @ and not . and not . and	% @ 9 k
verify # <sep> g	no
verify not } and and not C and and not _ <sep> t 4 ` S @ C } _ C	no
produce not [ and p and `	C p `
produce : or N or @	N
verify M <sep> a O M ( + S i	no
produce . or & or B	B
verify not 9 and and g and not 2 and and R <sep> k Q m B C ( 2 9	no
verify S <sep> K S C `	yes
verify ^ and & and ] and ! <sep> & ^ ! ]	yes
produce / or 8 or _	8 /
verify g and W and O and < <sep> D	no
verify [ or \ or C or a <sep> - T b a 4 \ 9 C	yes
verify m and L and ! <sep> B y f F A (	no
produce not r and @ and M	| @ M
produce D and } and > and P	} D P >
produce ; and #	; #
verify w <sep> % [ ! , # - 2	no
verify % <sep> ~ ]	no
produce e and u	e u
verify not l and and not p and and not M <sep> k ! V p l M	no
verify q and not l and and ; <sep> I Y q W k n ; - q	yes
produce e and m and N and %	% e m N
verify % or - or r or d <sep> - % r	yes
produce N or X	N
verify " and q <sep> n ` E :	no
verify < or > <sep> g r	no
verify D or S or d <sep> L D S x	yes
produce S or c or = or /	/ = c S
verify m <sep> ; , T Q / m m	yes
produce not N and Q and i	! Q i
produce m or G or ; or O	G m O ;
verify q or X <sep> q s T % M Y E 5	yes
produce K or 7 or $	K 7
verify D and ? and + <sep> < D E m a 1	no
verify ~ or V <sep> s V t ? i ~	yes
verify 3 <sep> ) 6 $ m R " K	no
produce C or C or	C
produce ^ or n	n
produce % and M and * and {	M { * %
verify _ <sep> e :	no
verify H and o <sep> . M ^	no
produce I or ! or T	!
verify not ^ and and not O and and not X <sep> Y O E 2 = I 6 e O ^ X	no
produce ( and $	( $
produce T or !	!
produce S and S and	S S
produce / and not 7 and f	/ J f
produce q and ( and S and ?	( S q ?
produce K and 4	K 4
produce u and r and " and G	r u G "
verify not K and and not 6 and and not ) <sep> q 5 / , R K ) 6	no
verify m and v and ! and G <sep> v m Q G N L ! 7	yes
produce not ; and not m and not l	o $ z
verify Q and c and ! <sep> } c 6 9 c ! Q f	yes
verify 5 and h and { <sep> I { 5 h	yes
produce E or H	E H
produce \ and y and l	\ y l
verify H <sep> ) G H	yes
produce not - and not h	y 1
produce not O and not 0	( X
produce \ and not ;	\ B
produce not ^ and not Y and not v	' U '
produce h or R	R h
verify ` and " and i <sep> | y c F	no
verify W and u and ; and i <sep> ; W 3 u = i	yes
verify S and ' and s and \ <sep> I \ s 8 1 ' J S	yes
verify h and s and e and } <sep> e i u h s 2 X }	yes
produce * and O and I and not 6	* O I +
verify ^ <sep> + ~ ^ @	yes
produce 0 or 6 or j	0
produce not , and not - and not v and not ?	r | F j
verify D and t and not y <sep> ` D @ \ z t	yes
verify W and g and n <sep> + W \ '	no
verify r and a and not \ <sep> ? 3 a n E G m r	yes
verify | or \ or S <sep> S d : b j | 7 ] 3	yes
produce # or l	#
verify J or I or g <sep> - K g J	yes
produce not ! and not H and not ! and	F 4 ;
produce ( or <	(
produce _ or h	h
produce l and %	% l
verify , and not ? and and { and - <sep> [ f 9 , Q { Y -	yes
verify > or > or q <sep> x	no
produce d and 6 and 6 and '	6 d ' 6
verify L and X and ! and H <sep> / L [ ~ X ! H *	yes
produce not * and not y and not G	e & 4
produce C and not T	C m
verify ( and not # and and [ <sep> ( ' [ Y u V j	yes
verify d <sep> p d	yes
verify s and , and 0 <sep> , 4 0 s	yes
produce > or R or c	c
produce ; or l or r or :	: r
verify L and not " and and o and > <sep> 7 ) ? T " "	no
produce not - and not ` and ?	t 3 ?
verify q or R or F <sep> T j / ; q ( K F	yes
verify : or j or ` or . <sep> x	no
verify q or 8 or c <sep> q c 7 K Q 8 } q	yes
verify f or S <sep> ? j * . S f	yes
verify d <sep> d d + V G = T	yes
produce 7 or < or x	<
verify not e and and not ' and and not d <sep> K g h b z @ ? j : n e d '	no
verify a and T and Y <sep> T b Y a	yes
produce V or : or j	j V :
produce F and s and $	F $ s
produce not G and & and not j	d & @
produce Z or k or ! or "	!
verify S or + or h or # <sep> ` ] P S + { O U # 2	yes
produce 0 or m or J	0 m J
verify 9 and not m and and 2 <sep> 2 9 ] c , x P _ N v	yes
verify % and 6 and } <sep> z ^ w J ; : L	no
produce 6 and J and X and @	6 @ X J
produce g and not >	g w
produce not 9 and not E and not |	6 V p
verify not % and and ~ <sep> g ~ ( o . t	yes
produce 8 and } and (	8 ( }
produce not ~ and not ( and not /	/ \ z
verify H and Q and < <sep> { H Q H ? D 8 <	yes
produce not F and not 7 and not _	d ( u
verify v <sep> o h B S $ v @ z	yes
verify O or 2 <sep> 2 O > & n S { - p	yes
verify g or Q or g or <sep> ` R : g B	no
produce not h and p	; p
verify * and . and 9 and g <sep> i	no
produce 9 or :	9 :
verify H <sep> H	yes
verify " or L or j or W <sep> } # \ H b z _	no
verify h and - <sep> * h O -	yes
verify g or P or u or l <sep> U	no
verify u or ! or H or i <sep> u [ < 6 R v	yes
produce not | and not \	T A
produce k and { and Z and Z and	{ Z Z k
verify u or ! or 9 <sep> 9 a ; 9 u	yes
produce : and not 2 and not 2 and not u	: } L s
produce N or w	w N
verify I and P <sep> l	no
verify g and N and W and j <sep> C l \	no
verify not F and and not m and and not u and and not . <sep> o 0 L < ] k p z ,	yes
produce R or L or 7 or K	K
verify e and ( and - and Y <sep> Y k m f " e ( - F	yes
produce : and M and ;	; M :
verify < <sep> D q c * 1 < Z	no
verify not c and and not ; and and ! and not j <sep> U % ? @ @ j ; c	no
verify not 7 and and not p <sep> U % w p 7	no
produce ~ and Y and D	~ Y D
verify * and F and " <sep> 0 \ * X " , [ F %	yes
verify L and I and q <sep> p	no
verify | or r or ( or , <sep> | L + h	yes
produce e or { or O or "	"
produce p or q	q p
verify + and not _ and and 6 <sep> - ? H 0 w 6 : +	yes
produce F or Y or 1	1
verify z or F <sep> | z F	yes
produce z and J and .	J . z
verify w and f and not { <sep> w ? f	yes
produce l and E	E l
produce & and e and B and A	& e B A
produce V and *	* V
produce not + and not u and not I	$ P 9
verify _ and D <sep> 2 D { , L _ ) n	yes
verify not z and and j and B <sep> 7 l O h " z	no
verify & and u and U and N <sep> V /	no
verify l or 2 <sep> 8 D _	no
produce , or s	s
produce C and k	k C
verify a or 1 <sep> [ a 1	yes
verify 0 and 5 and 1 and T <sep> 0 F 3 * { T 5 @ 1	yes
verify M <sep> >	no
produce R or ] or h or S	R
verify ` <sep> n q A a \ Q	no
verify s and r and D <sep> r l D + s	yes
verify 6 and ? and t and , <sep> = F Q x	no
produce + and not y	+ [
verify not + and and not E and and not , <sep> ) 3 M E g x b $ F E + ,	no
produce S and _ and p and 5	p _ 5 S
produce not $ and not = and not t and not q	j < I j
produce : or Q or + or 6	: Q 6 +
verify K or ~ <sep> K ~ W ' 0	yes
produce 3 or s or o or (	s o 3 (
verify r <sep> 1 - b [ r	yes
verify Q <sep> | S G D	no
produce p and / and - and K	p / - K
produce " and J and C and y	J " C y
produce not ) and p and 3	$ p 3
verify 8 and not P and and not c and and not I <sep> P s e L J z X , U I P c	no
produce not + and not N	/ u
verify ~ <sep> a g } Y s ~ h	yes
produce ` or R or p or 7	R
produce K or Y or f or [	K Y
produce } and 3 and ^ and S	S } 3 ^
produce N or &	N
verify not 5 and and not E <sep> S c M ? U > d * B	yes
produce * or y or E or &	E y
verify u <sep> \	no
produce / and (	/ (
verify m or X or n <sep> J z	no
produce not ^ and ? and c	| ? c
produce 1 or 3 or , or P	3 P
produce G or m or C or y	C G m
produce not R and -	o -
verify I and X and L <sep> W	no
verify 4 <sep> W 0 ~ b	no
produce [ or x or S or K	x [
produce ! or u	!
produce ] and $ and ( and U	( ] U $
produce F or } or q	F q }
produce H and I	I H
produce j or Q	Q
verify 5 or \ or 5 or d <sep> \ =	yes
verify not u and and 9 <sep> G 0 C ( t ] { w u	no
produce H or u or # or w	w # H u
verify _ and not , and and not E and and % <sep> l X h E ,	no
produce not e and not . and not " and not m	T r W w
verify q or ` <sep> A	no
verify < and o and < and ; <sep> o < 3 ; / : { q < +	yes
verify / <sep> [ k V e H % 8	no
verify E <sep> E Z E u I	yes
verify not @ and and not f and and not b <sep> g & D _	yes
verify Y <sep> U Y M (	yes
produce not n and not 5 and not W	% 6 ]
verify d or y <sep> ) p f w < %	no
verify O or l <sep> H l O S	yes
verify ) or s or t or h <sep> h t d ) H ` Z V	yes
produce % or J	%
produce : or + or w	: w +
produce not B and % and 0	U % 0
produce a and not , and `	a E `
produce D or S or f or U	f S U
verify ; <sep> $ 8 i 3 &	no
verify Q or v or ! <sep> 2 q v % W ! Q	yes
verify g and m and g and : <sep> g	no
produce s and not ` and not ] and not t	s O e f
verify ( or , <sep> } \ , h 8 /	yes
verify 0 and C <sep> F J z a	no
verify > <sep> > u ; Q ] y % H	yes
verify p <sep> 5 ? F K p )	yes
verify H or U <sep> J ( H 4 " A	yes
verify L and O and N and < <sep> k	no
produce not S and not c and not ( and not f	J h j O
produce & and * and k and H	& k H *
verify v or i <sep> x v { \	no
verify j <sep> j Q R	yes
produce k or Z	k
verify 9 <sep> a / s ! z l	no
verify / and u and 8 <sep> B	no
verify 9 or n or ` or > <sep> Z i 3 U	no
produce not = and not c	` W
produce not " and not k	h ^
produce w or z or e or k	w z
produce Z and 2 and T	T Z 2
verify q or ; <sep> p \ x K q : c B	yes
produce not \ and O	o O
produce s or L	s L
verify _ <sep> . [ - &	no
produce ] and = and [	= ] [
produce not E and not M and not B	o R ^
produce " and not z	" A
verify : <sep> i : 9	no
produce = or 3	3 =
produce not b and not a and /	\ O /
verify / <sep> f C	no
produce not t and }	9 }
verify b <sep> O W J f	no
produce x or >	>
verify & or F or J or p <sep> I	no
produce not & and not * and + and 6	5 ( + 6
produce # or r or . or J	J # .
produce \ and Q and O	\ Q O
verify w <sep> = X e	no
verify not L and and ! <sep> j ? ! J	yes
produce not - and not S and x	_ q x
verify J or u or U or 8 <sep> g q	no
verify , and E and D and h <sep> w i D 7 , ? h R 2 \ E	yes
verify c <sep> k > P _ Q a c	yes
produce G and not H	G E
produce X or N	X N
produce L and ^ and 3 and ~	3 ^ L ~
produce ' and 6	' 6
verify m and Q and X <sep> Q X i Y m	yes
produce D and ) and Y	) Y D
verify ) or % <sep> g < d	no
verify [ and ' and # and V <sep> [ V 6 # ' 4	yes
verify not { and and not , and and not k and and not D <sep> b ^ , E ? R _ G U D , k {	no
produce # or y or +	+ y
produce [ and W	[ W
verify @ <sep> F 4 6 r T 2	no
verify w and 5 <sep> E %	no
verify not F and and not p <sep> a s p F	no
verify x or [ or | or @ <sep> | @ ) x [ 6	yes
produce \ and e	\ e
verify not , and and not E <sep> 2 l ` z ^ >	yes
verify L <sep> - / ! 3 k L	yes
verify not , and and not h <sep> { 0 & & J < | # } , h	no
produce 7 or ] or 5 or /	/ 5 7 ]
verify A or 4 <sep> J q 0 _ A | F	yes
verify n or * or p or X <sep> z # * p X	yes
verify not | and and not A and and not [ and and not ? <sep> i @ Q H A [ | ?	no
verify not ( and and not ( and and <sep> V X (	no
produce F and $ and D and _	$ _ F D
verify I or P or Q <sep> Q -	no
produce r and !	r !
produce 6 and 9 and not C and 2	6 9 - 2
produce not = and not / and not <	6 [ ?
produce not D and not 4 and not x	a S Y
verify 2 and ; and z <sep> B	no
produce { and #	# {
verify @ or y or f <sep> B v O _ h x `	no
produce not / and not / and not p	! y F
verify e or ' or x or ) <sep> ) x j ' e	yes
produce j or y or @ or :	@ j : y
verify 4 <sep> ) ? = 4 B b	yes
produce 7 and Y and L and v	L Y 7 v
produce not p and 3 and ,	| 3 ,
produce d or * or M or Z	M
verify a and w and not T <sep> . 8 J & T	no
verify c <sep> M ^	no
produce c and P	P c
verify d or $ <sep> F _ A " x 9 [	no
produce E and A and ; and %	A E % ;
verify j and J and c <sep> J d v c Z ( S j	yes
verify N <sep> = ' 3 Z	no
produce ` and 4 and Y	Y ` 4
produce ! or m or &	m &
verify g <sep> t ? [ n	no
produce < or U or ~	~ U <
produce V and r and : and not C	V r : F
produce not W and not R and not ~	D 6 K
produce X or { or ; or C	C { X ;
produce not # and not ; and not m	~ e t
verify ` or 8 or R <sep> L [ x g ~ R r | `	yes
verify V <sep> w N ( 5 { x J	no
produce 4 and )	) 4
produce Y and L and s	s L Y
produce > and q	> q
produce A and \	\ A
verify G <sep> R z o l {	no
verify not J and and not o <sep> j d X w Y d N	yes
verify t <sep> x N 3 # @ 2	no
verify not A and and not } and and not A and and not - <sep> . \ < . O q	yes
produce o or 1 or 4	1 4
verify 7 or X or B or . <sep> 7 % .	yes
produce not q and not Y and not 7	X @ Z
verify ( or @ or $ <sep> w 0 Q o	no
verify 8 and q <sep> q 8	yes
produce ] or Y	Y ]
verify f and not 4 <sep> x , H m f	yes
verify R or i or 2 <sep> :	no
produce R and [ and 3 and not <	R [ 3 O
produce 6 or *	* 6
produce * or m	m *
produce D and U and ~ and -	~ - U D
produce 2 and ;	2 ;
produce not G and not C and not ! and O	p P 9 O
produce b or h or ] or P	h P ] b
verify not C and and x and 4 <sep> " i F ' r 1 4 x J l	yes
verify R or : or ; or U <sep> ! {	no
verify < <sep> V 8 p	no
verify o or q <sep> r R k 2 B o }	yes
verify F <sep> > F Z	yes
produce not , and ` and not F and not R	= ` z %
verify o and J <sep> w | O X i > k	no
produce 0 and G	G 0
produce not F and not _	) q
produce n and v and 1	1 v n
verify $ or r or [ <sep> $ r [	yes
verify ! or M or & <sep> | M \ H &	yes
verify } or ) <sep> 6 x p $ r k >	no
verify q and ! and 8 <sep> i	no
produce ] and U	] U
verify B or W or / <sep> B /	yes
verify not l and and not B and and not G and and not o <sep> _ @ P O f B l G o	no
verify ^ <sep> *	no
verify \ and not Z and and , and ( <sep> _ C < p Z	no
verify m and q and m and <sep> q ( m m w c	yes
verify [ and f <sep> = z k	no
produce * or j or N or 0	N 0 j
verify w and a and 1 <sep> 1 @ S a w 3	yes
verify not r and and not b and and not e and and not y <sep> > V " " P " e b r y	no
verify + and d and ? <sep> + r d I ? !	yes
verify E and _ and ) <sep> _ ) 3 6 E Z	yes
produce T or { or r	{ T r
verify \ <sep> p \ i `	yes
verify not . and and not ; <sep> ) b z & B ; .	no
verify g and 7 <sep> [ K ) ] E ?	no
produce n and ~ and = and 7	~ = n 7
verify s or ~ <sep> % X H	no
verify q or B or p or : <sep> p M B	yes
produce K and F and Y	K Y F
verify - and x and 1 and y <sep> : - ^ . x Q y v K 1	yes
produce 0 and M and d	M 0 d
produce not M and not J and not J and	T ^ I
verify m or 3 <sep> : o , 5 N 3 m	yes
produce g and U and n and q	q g n U
verify ^ and R and not L <sep> J n Q - < # L	no
produce B and '	' B
produce W or K	W K
produce not Y and g and -	c g -
verify not a and and w <sep> ' p a	no
verify x <sep> @ $ 7 X w P K	no
produce c and = and W and ^	^ W c =
verify ~ and ~ and ) <sep> e s ` ' u 0 ; ~	no
verify not ? and and not k and and not b <sep> n F T b k ?	no
verify _ or } or w or t <sep> u 1 k z d	no
produce % and ; and not w and V	% ; N V
verify ` and not n <sep> Q 2 n	no
produce t and ) and W and ]	W t ] )
produce 6 and not . and X and +	6 > X +
produce f and [ and c	c f [
verify not = and and not h <sep> I X G # f U 2 x > = h	no
produce ` and -	- `
produce G or \ or j	j
produce not % and not H	@ b
produce Y or v or ]	] v
produce ` and not f and x and _	` F x _
produce } or (	(
verify L and q and > <sep> r	no
produce ] or b or > or c	] > b
verify D and s <sep> s D M	yes
verify s or T <sep> [	no
verify 0 and not Z <sep> X v ^ 0 w 8 p	yes
verify _ and r <sep> ? S : U G	no
produce } or ,	, }
produce D or c or h	c h D
produce ~ and p and ~ and	~ p ~
verify | or 4 <sep> 4 | z I V = %	yes
verify not d and and 5 and not - and and not ~ <sep> 5 F | u %	yes
produce not 4 and not L and not v	+ s S
produce not " and not * and not k	A [ C
verify # <sep> # m J b a	yes
verify G <sep> G q	yes
verify | <sep> |	yes
produce not E and not E and | and not &	l S | I
produce Z or :	Z
produce 6 and j and Q and {	6 { j Q
verify y <sep> W y '	no
verify not # and and not ) <sep> r ^ = A e # )	no
produce " or %	% "
verify U or & <sep> c	no
produce 4 or 8	8 4
verify 3 <sep> 3 $ 1	yes
produce 9 or "	9
produce R and q and W and F	F R q W
produce z and M and %	M % z
verify R or 3 or c or L <sep> S E e 6 p y	no
produce - and s	s -
verify U and n <sep> R - s 8 F G l	no
verify i or : or 8 <sep> W i : 8	yes
produce not M and not : and E and not m	o * E j
produce 4 or f or U or s	s U 4 f
verify v <sep> v + $ M	yes
verify / or I <sep> l U N .	no
produce not I and not z and not l	r R E
produce not K and not c and not h	? > y
produce > or S or L	>
verify ' <sep> I k + v	no
verify not h and and not $ <sep> . " +	yes
verify e <sep> u t y e ?	yes
produce ] or /	/ ]
produce not X and not r	7 R
verify not ~ and and w and r <sep> p ~ z w ! ` r	yes
produce not \ and not z and T and not *	[ $ T {
verify ] and H and ] and <sep> ] Y	no
