produce r and X	X r
verify - or [ <sep> ) } L 6 < ^ I	no
verify [ or Y or ) <sep> Y [	yes
produce T and i	i T
verify not ` and and F and not l and and m <sep> A S * 6 ( p I l `	no
produce v or W or x or p	v
verify [ or Z or b <sep> A Z b [ +	yes
verify q <sep> > t _ { -	no
verify e and not % <sep> U x %	no
produce y and not ' and m and !	y W m !
produce | and m and J and G	G | J m
produce + or V or M or k	V + M k
verify } <sep> o L ; > } y	no
produce R and S and o	S o R
produce not c and not x	J )
verify # and not d and and _ and V <sep> T L d	no
produce D or g or $	g $
produce ; and not 6 and not 9	; G ^
verify n or ` or ! <sep> x O 2 X F	no
verify not X and and not g and and not R <sep> q 0 3 S r C Z g R X	no
verify x and not , and and d <sep> z D 0 { V > ,	no
verify 0 <sep> N 0 } 5 >	yes
produce J and e and z and E	z e J E
produce } and R	R }
produce not z and not V	v Z
produce not O and not j	d X
verify e or = <sep> + , e A	yes
produce 0 and j	j 0
produce D or s	s
verify : or L <sep> ( : L	yes
verify not } and and not w and and not x <sep> h J g i	yes
verify H or J or ] or g <sep> " i {	no
produce : or 6 or i	i :
produce E and 6	E 6
verify * and ^ and g and . <sep> g ^ ? . *	yes
verify X and q <sep> d X q	yes
verify u and G and i and 9 <sep> i , 9	no
produce ` and ^	` ^
verify S or f or ' <sep> & 6 \ b z >	no
verify ] or n or R or i <sep> R f n l ] 2 m i	yes
verify M <sep> > M C ' W	yes
produce not Z and not T and not r	p B <
produce + and I and B and I and	I B + I
produce I or u or ;	;
produce 0 or 6	6 0
verify 3 or 7 or q <sep> F ) 1 Z 5	no
verify e <sep> c L s	no
verify Y <sep> [ N , V m	no
verify x <sep> i	no
produce W or $	W $
verify i or I or U <sep> , I ~ i +	yes
verify g and : <sep> A K E ! < u F	no
verify h or D or V or = <sep> W : h . j d Y 0 =	yes
verify g and / <sep> y / L P 4 g 9	yes
produce + or Z or I	I + Z
produce 6 or i or G	6 i
verify # <sep> ` ; ! |	no
produce p or t or ~ or t or	t ~ p t
produce not , and not K and not b and not F	| O . i
verify 7 <sep> Z J d )	no
verify 1 or ) <sep> ^	no
verify L and F <sep> L j F	yes
produce not X and not 0 and z and not d	" s z x
verify N or : <sep> N :	yes
produce 1 or ~ or ` or D	` D 1
produce J and B and w	J w B
verify 6 and S and not _ <sep> 6 S / - + X	yes
verify o and not P <sep> Z | n { % P	no
produce @ or 0 or + or I	@
produce F and R and c and -	R - F c
produce B and Q	B Q
verify t <sep> 7 K v s d Y	no
verify e or = or d <sep> : q ` d e @ = B	yes
produce not f and not [	j y
produce e or w or |	w e
verify c <sep> c > X	yes
verify not o and and not ` and and not : <sep> W } ? ] ` : o	no
produce 0 or & or \ or J	J 0 & \
verify / <sep> & / r V Z S	yes
produce [ and ~ and F and P	F ~ [ P
produce not H and m and not :	? m p
produce 0 or & or y or %	%
verify not ? and and not ' and and not 1 and and not K <sep> | 9 _ & . M 1 [ 1 K ' ?	no
produce a or o or 4 or [	4 o [ a
verify 2 <sep> d - } N 2 : s	yes
verify not h and and not h and and <sep> Y v - O h	no
produce a or / or 5 or 7	5 7 /
produce ; or u or .	. u ;
produce $ and ? and not ) and o	$ ? j o
verify z or H or ^ or Q <sep> Y = * V J `	no
produce i and H	H i
verify } <sep> ~ }	yes
produce ? and f and g	? g f
produce : and : and "	: " :
produce not Z and not X	d b
produce j and m and m and	j m m
produce not ] and not [ and not ^	o j .
verify j <sep> j	yes
produce 3 or a	3
produce not Q and not { and not ;	, p Y
verify } and @ <sep> R L 1	no
produce R or Y or F or a	F a R Y
verify f and C and not ) and and not 4 <sep> q v 0 [ } @ 4 )	no
verify not V and and not e and and not % <sep> - 8 - A 6 : F + @ $	yes
verify u and not 9 <sep> - 4 y > { 3 X 9	no
verify 2 <sep> ! c C e	no
verify 3 and 3 and 7 and g <sep> " 7 E 3 + : o g 3 ?	yes
produce j or 2 or z	2
verify not C and and not ) and and not Z <sep> 2 # m l M ' ) a o ) Z C	no
verify 4 and _ and w and not ) <sep> B )	no
produce " and not e	" 5
verify S or 0 or % <sep> v	no
produce 5 or 1 or c or p	5 1
produce not ! and ;	| ;
verify ' or = or a <sep> m C & 2 $ ' B a	yes
produce = and not ,	= m
produce } and p	p }
produce 7 and p and o	o 7 p
verify \ and not @ <sep> & \ } 8	yes
produce " or Z	"
produce o and Y and h	Y h o
verify n and O and ! and p <sep> 4 ? " I 5 O ~	no
produce @ or N or J	J
produce not Y and a and n and not >	h a n `
verify t and ? <sep> t ? F	yes
verify not u and and > and not g <sep> I { 7 t z A ! Q z >	yes
produce not 6 and not G and not & and not '	Q m 4 G
produce ? and o and not (	? o k
produce 9 or 6	9 6
produce _ and 8	_ 8
produce not W and not q and not > and not )	( V t \
produce f and g	f g
verify z or ! or 3 or X <sep> ' @ d X t u M	yes
verify not 1 and and not 0 <sep> y j ~ o x Q 1 0	no
verify O and not ` and and not i and and P <sep> O + E & P p 5 3	yes
verify Z and not K and and t and V <sep> [ K	no
produce not R and not -	G u
verify ( or ? or b or + <sep> ; T o	no
verify | <sep> d F M | 7 6 L	yes
verify 1 or d <sep> d H 1 S + $ , A	yes
verify = and ~ <sep> ~ m V : g O = t d	yes
verify 5 or x or % <sep> | < ( t K	no
produce ( and a and not > and not [	( a $ }
produce i and M and not k	i M g
verify a and b and | <sep> b | a 1	yes
produce not F and $ and not x and not n	Z $ 8 o
verify Q and not P <sep> ( @ K o J P	no
produce i or A or i or .	i . A
produce 4 and not F and >	4 l >
produce z and 9	z 9
produce 3 and S and 5	5 S 3
verify not ( and and h and not 0 <sep> & d h A x B |	yes
verify M and Q and I <sep> ) u M 9 Q < I	yes
produce & or C or y	C & y
produce G and : and l and not H	G : l ?
produce not ? and h and not n and <	H h 7 <
verify \ and not K and and _ <sep> \ q _ E	yes
produce h or s or _ or h or	h s _ h
produce X or X or E or j	E X X
verify not l and and not 9 and and m and not F <sep> * ] i ; F l 9	no
produce 3 and q	3 q
verify * <sep> *	yes
verify [ or - <sep> q T J A -	yes
produce < or 8 or ] or 8 or	8 <
verify not - and and not V and and not ~ <sep> @ Q > # P S V - ~	no
produce " and k	" k
verify H and * and F <sep> | } w	no
produce o or s or K	s K
produce not 8 and } and ( and not `	a } ( !
produce J and E	J E
verify m or ! or < <sep> , 2 Z R O * -	no
produce k or N or \ or 2	N k \
produce O or ' or ! or k	' k !
verify @ <sep> L @	yes
produce not * and not X and m and not #	W C m N
verify + <sep> D o 3 -	no
produce not % and T and * and not .	V T * x
verify q and * and M and : <sep> .	no
produce = or 5 or L or R	R L =
verify + and not S <sep> + D &	yes
verify 4 and not } and and not w and and 5 <sep> ; . W : & ! o V } w	no
produce 4 and not a and not t and not g	4 ] W ^
verify s or Y or $ <sep> D ; T W ?	no
produce " and not B and not .	" h ]
produce W and t and not =	W t L
verify not j and and not p and and ^ and O <sep> ~ D + P l N q p j	no
verify not e and and _ and D and Z <sep> Z D Z _	yes
produce { or r or + or V	+ r V {
produce c and x and s	s c x
produce not Q and not Q and & and not \	< N & ?
produce ( or L or D	L
verify / or L or F <sep> 3 } & D	no
verify * and Q and ! <sep> * [ b Q !	yes
verify not h and and a <sep> z [ U v r . o h	no
verify ; or < or o <sep> 6 `	no
verify n and not ` <sep> . ; j L n	yes
produce not ! and & and not e	E & X
produce = and / and 7	7 / =
produce not S and 8 and not S and >	d 8 _ >
verify y and ~ and 5 <sep> y ~ 5	yes
verify h <sep> - '	no
verify C and not _ and and 1 and S <sep> & _	no
verify U or N <sep> D N " U	yes
verify D and not [ <sep> ^ [ ? - ? [	no
verify Q and 3 and . <sep> 3 r Q C .	yes
verify E <sep> o T	no
verify 3 <sep> m ! l 3 M	yes
verify n and J and not i and and u <sep> n 4 J h u h	yes
produce 2 or : or O or i	2 O i
verify 0 and ~ and # <sep> 2 ? 8 E B	no
verify ; and Q and m and ^ <sep> f 6 A	no
produce ! or % or { or ! or	%
verify l <sep> X ] o l " a r	yes
verify > and ] and c <sep> 2 c > ] ]	yes
verify not . and and 9 and not n <sep> = i * t w n .	no
produce not Z and not * and not J	P B \
produce W and p and Y	p W Y
verify N <sep> J	no
verify Q and / and > and 2 <sep> @ > , Q	no
verify n or " or R <sep> ~ ? "	yes
produce & and y and :	& : y
verify A or , or ( <sep> , A (	yes
verify t <sep> g m o Q a L	no
verify 2 or ^ or W <sep> u 2	yes
produce , and v and Y and $	, $ Y v
produce = and v and v and	= v v
produce \ or z or \ or y	\
verify E and ' <sep> w { ' < h E Q	yes
produce not y and i and not \ and not E	0 i ` P
produce not - and not L and not ~ and not F	: ^ B |
produce not 4 and not 4 and not b and not /	_ ' # :
verify ! and G and L <sep> L ! H ' G	yes
produce w and + and y and .	y . w +
verify not _ and and not + and and not b <sep> < & 8 D 6 X	yes
verify q and not W and and not Q <sep> * y O W Q	no
produce not ` and not q	( E
produce J or y or I	I y J
verify not U and and not X and and not * <sep> ? R 9 * X U	no
verify J <sep> _	no
verify ? or @ <sep> t T ~ | G	no
produce d or T or E	d
produce y and r and I and d	d I r y
verify 6 <sep> .	no
verify k <sep> , t y =	no
verify @ <sep> @ H < % P J {	yes
verify ] and M and H <sep> I	no
verify m <sep> U W Z p s = m R	yes
verify D and } <sep> # H +	no
verify N and " <sep> E n	no
produce not b and not h	M 5
produce j and V and H	j V H
produce 2 or &	& 2
produce not 8 and t	E t
produce not / and not ]	K v
produce E and u and V	E u V
produce D and > and 7 and K	> D 7 K
produce ! and Q and J	J Q !
produce % and | and G and T	| G % T
verify y or s or ( or V <sep> X { z h	no
produce : and not @	: %
produce not W and ? and 5 and not ,	} ? 5 P
produce B or H or @ or T	@ B
verify G and R <sep> N i e z	no
verify M and not n and and G and ! <sep> > f l n	no
produce not 7 and not o and not g	$ ' M
verify ( or Z or = <sep> C Z f [ A + ; = K	yes
produce C or e or : or "	: C e
verify c <sep> 4 x	no
produce o and g and > and b	b g > o
produce ) or p	p
produce @ and not d and not !	@ W x
verify Q and v and J <sep> K o 2 U ] `	no
produce z or Z or M	z Z
verify Y and ~ and t <sep> A c 5 b Y	no
verify not V and and not D <sep> r = T l ^ o ) A ; V D	no
produce C or & or 6	6
produce k and + and not "	k + 1
verify not M and and not 3 <sep> 2 o ^ O B t ( w M 3	no
verify G or 2 <sep> Q t I G	no
verify not ; and and not U and and not X <sep> j y w : I N u H	yes
verify A or C or k <sep> A	yes
produce @ or G	@ G
verify not n and and / <sep> F " a H n	no
verify not ( and and @ <sep> l (	no
produce p or a	a
verify W and m and z <sep> m v S 9 Z W W O U z	yes
verify not T and and not e and and not V and and not ' <sep> S X A ~ + e V ' T	no
produce not U and not 8 and not D and not g	^ t m s
verify J or / <sep> 8 J . / - 1 h $	yes
produce ^ or K or 3 or )	)
produce x and t	x t
produce h and K and (	K h (
verify Z <sep> : Z	yes
verify r or ) or _ <sep> a E " N	no
produce / and 7 and `	` / 7
verify Z or w or @ <sep> @ M I o e Z , '	yes
verify + and = and Y <sep> r H = + @ Y n	yes
verify 0 <sep> * 0 \ c # z r W	yes
produce not ^ and not /	E d
produce T and I	I T
produce not K and not W and not R	s A K
produce ~ or c	~ c
produce not 4 and > and n and <	\ > n <
produce s and P and ) and 1	P 1 s )
verify " <sep> ] D ) G " p	yes
verify t and b <sep> p b K > } _ O t |	yes
produce n or /	n /
produce z or 0	z
verify y <sep> G q : } i	no
produce 0 or E or Z or j	Z
verify % or 4 <sep> % s x 4 N d q 2	yes
produce not Y and not s and not n and b	a 3 " b
produce ` or 8 or [ or =	8 ` =
verify q or " <sep> h r 5 H	no
verify : <sep> [ $ > H : L	yes
verify ' <sep> '	yes
verify y and 5 <sep> t s G | & W 3	no
verify 3 or H <sep> , * {	no
produce I and H	H I
produce < and ? and -	? - <
verify K and = <sep> " D 3 j	no
produce z and 0	0 z
verify not k and and not k and and not K and and not D <sep> } x g 3	yes
produce not 7 and not ?	@ X
produce not t and not h	y X
verify not u and and p <sep> ^ { p 9 4 k / s 9	yes
verify g <sep> g 2	yes
produce r and V and Z and M	M Z V r
produce not a and p	l p
produce not [ and 3 and 5	V 3 5
produce 5 or o or R or _	_ 5 R o
verify not L and and 2 and F <sep> Q t T k J W y L	no
verify z and : <sep> ; M i e T W	no
verify 5 and Z <sep> < k Z ? G v 5	yes
verify 0 and } <sep> m % ` '	no
produce not ` and not 8 and not }	Y j h
verify B and H and 2 <sep> ? C \	no
produce > or ] or }	]
verify ) <sep> ) q	yes
verify q and c <sep> d C I c q c	yes
produce @ or w or u or 0	0 w u
verify V and # <sep> V \ R # 9 '	yes
verify ( <sep> D	no
produce b or F or }	b
verify J or c <sep> q ) ] Y	no
produce t and 4 and n	t n 4
verify Q and B <sep> Q d o T $	no
produce not & and not + and not e	A 7 ?
verify ' or } or | or a <sep> )	no
verify J <sep> < J	yes
produce 1 and (	( 1
verify r and | <sep> Z - , R y f 4	no
produce c and ( and o	( c o
produce not K and L and not [ and /	i L * /
verify j <sep> . 0	no
produce not i and not C	( V
produce not N and *	) *
produce d or * or 6	*
produce not R and not )	c >
produce \ or % or z or #	#
verify * or H <sep> a Y	no
produce : or #	:
verify V <sep> !	no
verify not L and and not ^ <sep> Q h ' C P x k u } ^ L	no
verify 3 <sep> S L 4 c I	no
verify [ and not t and and # <sep> A ] F i d / = > t	no
produce not & and B and not Z	} B 9
verify not 1 and and not ' and and not f <sep> % t w [ ? U y 1 ' f	no
produce not 9 and not C	g I
produce f and s and t	s t f
verify & <sep> m	no
produce ^ or b or U	^ U
produce W and a	a W
verify Q and " <sep> @ Z o q {	no
verify not 5 and and not + and and not A and and not t <sep> T j A ` * \ + 5 A t	no
verify o and o and F and W <sep> W q o o g F	yes
verify y <sep> y Y b	yes
verify + or y or | <sep> o y | + e	yes
verify R or 7 or B or l <sep> y X l 7	yes
produce 7 and s and =	7 = s
verify ) or 6 <sep> + } j E	no
verify M and F and M and <sep> t y u J M R	no
verify m and l and O and H <sep> { m W H K | S U O n l	yes
verify e <sep> e O + t V	yes
verify X <sep> F I X	yes
verify 9 and u <sep> &	no
verify v <sep> 7	no
verify H and > <sep> "	no
verify not t and and not 0 <sep> L u ` ' + ? [	yes
produce Z and A	A Z
produce not ] and W	{ W
verify L and not N and and not ] <sep> 4 X L	yes
produce # or j	# j
verify i or 7 or * or z <sep> i * Y z	yes
verify L <sep> { ) ; p 1	no
produce A or i or H or M	M A H i
verify - and not T and and not a <sep> Q l a T	no
verify Q and p <sep> p H Q Q =	yes
verify = or f or [ <sep> A z F ! | &	no
verify not 6 and and not _ and and { and not b <sep> s : f Z { j W 4 0 k Q	yes
verify $ and not k and and e <sep> o Z e - _ \ B y k	no
verify t and b and e <sep> e b t	yes
verify ] <sep> +	no
produce * or H or V	V
verify 5 and { <sep> T A " .	no
verify i <sep> > h j D	no
verify T and t and ~ and { <sep> V j ~ T t / w t { > ~	yes
verify > or J <sep> J > f	yes
produce % or C or "	%
verify b or V or K <sep> X ^ t d A l	no
produce not C and not + and Q and w	+ u Q w
produce D and p and $ and ?	D p $ ?
verify P or N <sep> p _ t ~ L V E	no
verify a or ) <sep> A	no
produce not : and not \ and not y	9 [ O
verify T and + and Z <sep> / % f r Z + [ e T E	yes
produce v and (	( v
produce k and M and m	M k m
produce M or \ or ! or T	! T M \
verify @ <sep> V J $	no
produce 3 or = or 7	7
verify U <sep> ` 0	no
verify @ <sep> $ Z ) , \ = :	no
verify A <sep> A G ,	yes
verify F or P <sep> 8 Z _ C P F $ v )	yes
verify q and O and > <sep> H	no
produce W and K and 1	1 K W
produce not y and not u	4 #
verify & <sep> n & `	yes
produce $ and not P and q and W	$ & q W
verify ? <sep> z ' F ^ > j	no
produce not b and not ) and P and Y	u q P Y
verify = and { and Z and % <sep> { = % Z	yes
produce not o and not K and 5 and not p	p # 5 R
verify t or - <sep> -	yes
verify not B and and not P <sep> 1 ^ S P B	no
verify g or W <sep> . W ( g	yes
produce not _ and not _ and	* ^
produce L and c	L c
produce 6 and O	O 6
verify not w and and not C and and # <sep> z k % [ 1 d { w C	no
verify w <sep> 7 ^	no
verify T <sep> T	yes
produce not B and not 6	d W
produce = and n and 8 and h	n h 8 =
produce ! and not d and H and not 2	! z H }
produce & or & or	& &
produce not C and J	( J
produce not A and not 6	e 1
produce X or : or 0	0 : X
verify A or = or k <sep> h ; 7 S _ 9 A k E	yes
produce _ or / or P or $	_ $ /
verify x and h and A <sep> I D \ 0 " ~ O	no
produce ; and i and 2 and #	2 i ; #
verify a or k <sep> $ f E ( / H	no
produce o or c or 5 or 4	c
produce . and A and ' and "	' " A .
produce 0 or . or Q	0
produce not [ and c and v	B c v
produce not T and not d and not ; and not Q	# > " 4
produce ^ or $ or } or ,	$ } ^ ,
verify 6 <sep> y x 6	yes
produce n or 5 or ` or F	n
produce x or = or q	= q x
produce not L and t and [ and p	P t [ p
verify 5 <sep> g y " G _ 5 x	no
verify v and u and v and m <sep> b 1 v v m u	yes
produce not R and v	C v
verify @ or % or } or w <sep> A d j l m *	no
produce + and 2 and w and ;	2 w + ;
verify T <sep> T	yes
verify B and not n <sep> L < d V n	no
verify M and v and L and i <sep> , t % L j i 9 o M J v	yes
produce S or >	S >
produce | or l or k	k
verify [ <sep> a [ > Q	yes
verify e <sep> U ; e	yes
verify 5 or + or [ or \ <sep> n V < ! a s K	no
produce x or 3 or f	f 3
produce not G and not J and not " and A	c f & A
produce \ or m or j	m
verify , and k and ) and T <sep> G	no
verify not ? and and @ <sep> 8 ( @ L W i . 7	yes
produce not m and E	- E
produce _ and ^ and t and not v	_ ^ t f
verify L or ^ <sep> S \	no
produce ~ and n	~ n
produce not | and not " and not | and	a W )
produce not % and not J	( x
verify B or : <sep> A y 5 : B	yes
produce _ or W or 8	8
verify \ and 6 and 4 <sep> W \ 4 6 w v	yes
produce not ` and >	T >
verify N or . <sep> 1 a # % 7 4	no
produce } and p and h and `	p h ` }
verify 6 or _ <sep> : W M ~ w 6	yes
verify ( and A and ~ and not D <sep> a ) D	no
verify P or Q <sep> P L _ Q ~	yes
produce c and - and 1	c - 1
produce g or / or D	/
verify not h and and S <sep> S w y E ]	yes
produce not g and not n and not <	M 8 )
produce Y or ? or v	?
produce [ or t or <	[ <
verify & or : or R <sep> 6 g ; & z	no
verify L <sep> { 7 q L z	yes
verify ) or w or ? or \ <sep> A & j Y `	no
verify T or e or 5 <sep> \	no
verify 0 or \ or @ or s <sep> s	yes
produce x and }	x }
produce a and not t	a z
produce not * and not V	@ )
produce 3 and Y and K	Y 3 K
produce + and k and m and z	z + m k
produce u or 9 or E	E
produce not e and 0 and not l	r 0 #
produce J and 6	J 6
produce R and 7	R 7
produce U or S or s or h	h S s
produce { and { and	{ {
verify not 6 and and r and ) and f <sep> & l : + 6	no
produce = or )	) =
verify not \ and and not ? and and not # <sep> i ^ 5 6 <	yes
verify L and m <sep> @ ~ | =	no
produce not q and not q and	J n
produce not ` and not a and not ? and not /	@ e & w
produce n or S or P	P n
produce 4 or b	b 4
verify s or T <sep> e | U	no
verify 7 <sep> C X 3 7 / y P $	yes
verify H or ! or o or F <sep> U c n F	no
produce not m and not : and not i	x O C
verify $ and % and $ and \ <sep> $ $ L * Z 0 c \ % <	yes
verify not I and and u <sep> N u	yes
verify < and & <sep> ( Z	no
verify m or n <sep> 1 _ a b m ' 7	yes
verify 4 and K <sep> x	no
produce w or |	w
verify E or % or S or @ <sep> @ % S	yes
produce > or ^ or ,	> ^
verify O and > and . and 2 <sep> 6 1	no
verify not X and and ; and not ! and and not m <sep> Q J ; ) ~	yes
verify b <sep> $ U Q l ] / ? b	yes
verify J or G or 9 <sep> _	no
verify u <sep> %	no
verify b and ? <sep> a Y ,	no
produce v and R and 3 and n	R n 3 v
verify _ or Y or ' <sep> A O /	no
verify L <sep> L P N	yes
verify 5 and not ~ and and + and , <sep> a s ? B + , 7 Z 5	yes
produce } or F or p or v	p F
produce Y or p or ,	p Y ,
produce q or S or 1	q S 1
produce 9 or N	N
verify V and $ and } <sep> D ! @ d /	no
verify not m and and not N and and not " and and p <sep> * 8 o " y < e } 6 m N "	no
produce c or x or )	)
produce p and not R and ^	p , ^
produce " and M	M "
verify D <sep> o u j 6 E H	no
produce 4 and D and U	D U 4
verify [ and w <sep> m w [	yes
verify # and { <sep> g	no
verify 0 <sep> 5 {	no
produce d and Q and ! and +	d Q ! +
verify S or ' or V or e <sep> * S e %	yes
verify not J and and not c <sep> A [ # p y = y N J c	no
verify K and w <sep> m v	no
produce # or M	M #
produce 3 and not ) and not q and not 4	3 * p `
produce O and N	N O
verify A and y and \ and = <sep> H	no
verify n or v <sep> v	yes
produce i and H and E and \	i \ E H
verify 9 and O and W and 9 and <sep> 9 W i O 9 h	yes
produce ' and J and " and &	' J " &
verify q and g <sep> 0 @ = S W "	no
produce } or D	D }
verify t and % and = <sep> k Z	no
verify s <sep> -	no
verify N and 2 <sep> ) & S N j g 2	yes
produce not ; and not Z	) /
verify ~ and 5 and A <sep> F % 4 j e ~ P	no
verify ; or 8 <sep> 8 Y { ` " ;	yes
verify j or 8 <sep> { [ M	no
produce J and M and y	y J M
produce not 8 and R and not 1 and g	k R V g
verify not O and and not c and and not M <sep> ^ J p M O c	no
verify not 1 and and t and not } and and [ <sep> [ t e $	yes
verify b and { and @ and not D <sep> o M D	no
verify 3 or l or " or i <sep> " + H ; l O z u 3 f	yes
verify : or J <sep> ] M t q A (	no
verify e <sep> 5 j ( Z	no
produce P and t and b and =	b t = P
produce 1 and x	1 x
produce H and not M	H P
produce & or 6 or ! or y	! y & 6
verify ? and y and [ and k <sep> [ ? i 6 y k	yes
verify \ and 1 and S <sep> C ^ ( 8 _ +	no
produce 3 and - and g and )	3 - g )
verify not " and and not ; and and not l <sep> a . a 2 h _ ; l "	no
produce = or 8	=
produce # and not + and not G and not d	# N 6 F
verify 5 <sep> @ , 5 e W h | O	yes
produce % or r or u	u r
produce - and h and F	- F h
produce not 9 and not G and @ and not &	5 \ @ $
produce p or D	p D
verify not 3 and and not q and and not . <sep> : V m P ,	yes
produce l and E and i and ;	l i ; E
produce not Z and not @	N 5
produce ( and F	( F
produce ] and 1	1 ]
produce H or " or .	H " .
verify c <sep> d T c k	yes
produce J or 6 or w or Z	Z w J 6
verify L and 9 <sep> H	no
produce g or c	c g
produce / or 3 or p or c	p c 3 /
verify % or \ <sep> M & E f Q	no
verify = <sep> C * = L @ T	yes
verify < and not " and and not m and and not J <sep> p ) i $ p + ) { T C m J "	no
produce not > and x	w x
produce " and i and m and w	" i w m
produce G and . and N and G and	G . G N
verify ` <sep> ; Y	no
produce Z or %	Z %
produce t and ` and not S	t ` O
verify G or z <sep> l r z ' G	yes
produce S and ~	~ S
produce 4 and f and = and q	4 f = q
produce not & and not C and J and not \	n F J 5
verify [ or ~ or - or w <sep> c N | ! [ & +	yes
verify < or 3 <sep> x I q D M J	no
produce a or $	a
produce 5 and ^ and F	5 F ^
produce | and M	| M
verify K <sep> (	no
produce not - and not K and not U	K S V
produce ' and not +	' Y
produce % or !	%
verify | and = <sep> @ q	no
verify " and not I and and not q <sep> e g U 5 J l E _ , I q	no
verify D <sep> e V @ I J u ]	no
verify 3 and not o and and not I <sep> ` d 3 | ! #	yes
produce ( or o	o (
produce U and }	} U
produce [ or t	[
produce " and ;	; "
verify 7 <sep> d g q w f	no
verify < and P and m <sep> $ I ! x	no
produce not J and ' and B	@ ' B
verify F or O or g or L <sep> S A i l n	no
produce not Y and not n and not / and not ,	L H p Y
verify 4 and not ( <sep> & (	no
produce not G and not 9	A Q
produce V or y	y
verify x <sep> U '	no
verify ' <sep> 6	no
produce not t and not ` and not x	9 K o
produce 2 and ! and @	2 @ !
produce ? or D or K or q	q K ? D
produce 3 or x or = or >	> 3 =
verify v and / and G and i <sep> _	no
produce not h and not L and not } and not a	C , g x
produce R and `	` R
produce % or H or 6 or *	6
verify R and j and g <sep> u 1 [ 6 j v Q	no
produce h or = or = or c	= c h =
produce - and D and n	n D -
produce v or o or 4 or ,	o
verify 8 or q or / <sep> q l / v	yes
verify b and = <sep> Q _ ? M ^ & e	no
produce 6 and 2 and * and Z	2 Z 6 *
verify J or Q or & or n <sep> F J Q 8 L g	yes
produce m and C and & and I	I m C &
produce v and n and $ and ?	$ n v ?
produce ( and 1 and L	L ( 1
verify Z or S or 0 or 4 <sep> 0 Z	yes
produce O and & and !	! O &
verify not m and and B and & <sep> f u 0 W $ v < - m	no
produce not & and not : and not w	H , 7
verify ! or " or Q <sep> { " m K ! l !	yes
verify " <sep> ] p I V f	no
verify M and ! and " and < <sep> < " M ! P ' ~ N 0 R	yes
produce not u and not G	] Q
produce not . and not r	% 6
produce & or ! or m or X	X
verify not @ and and s and not w <sep> q ^ \ 2 w @	no
verify 0 <sep> s _ ! 0	yes
produce not D and [ and t and not )	x [ t W
produce u or ! or G or i	G i ! u
produce t or ) or p	) t p
verify f <sep> ~	no
verify $ or - <sep> f a \ 7	no
produce ` and v and K and ]	v ] ` K
verify x and w and K <sep> x - m j w U ] K ;	yes
verify + and _ and V <sep> j 6 4 | C >	no
produce N or O	N
verify B and z and U and ` <sep> U ` z B	yes
verify ? and not @ and and not ~ and and not _ <sep> I X ? ^	yes
verify 3 and p <sep> z d 5	no
verify 2 or ^ or / or u <sep> B q \ : 1 #	no
produce L and - and - and n	- n - L
verify X and P <sep> s x F p P j 7	no
verify k and V and 1 and d <sep> ) G z S i , V	no
verify I and o and N <sep> I ^ 3 N o	yes
verify % or Y or b or 0 <sep> b b I ( F 0 L	yes
verify D <sep> [ 0 D	yes
verify . or p or ] or > <sep> \ ] ? W e . I	yes
verify + <sep> ^ ] R + @ f -	yes
verify 0 <sep> B	no
verify s <sep> i y ~ \ x Q 6	no
verify k and = and e <sep> e q = * < k @ = y z	yes
verify not P and and not M and and not j <sep> E . h 1 6	yes
verify u <sep> n u	yes
produce V and not e and not j	V 7 J
verify n and W and R <sep> t = B a W n R ) u ^	yes
verify 7 or " <sep> $ M m #	no
produce W or , or 7 or (	(
produce : and E	E :
produce P and L and q	L q P
produce o or F or f	f o F
produce P or $ or , or a	a P ,
produce not n and not >	Q ]
verify k and f and ' and a <sep> f ' a k [ ` N	yes
verify v <sep> 4	no
produce 8 and , and h and L	8 , h L
produce ^ and ~ and 5	^ ~ 5
verify Z <sep> P ]	no
verify not a and and not K and and not 4 and and not ~ <sep> | m s x W 2 e c i l - 4 a K ~	no
produce 7 and o and not F and not K	7 o o l
produce c and ` and ? and S	c S ` ?
verify s or b or 1 <sep> s ! b + p 1 s $ #	yes
produce 3 and 1 and Y and (	3 1 Y (
produce O or w or N	N w
produce L and x and n	L n x
verify x or 4 <sep> M + x J	yes
produce H or B	B
produce x and not U and F	x } F
verify E <sep> x	no
produce W or )	W )
produce N and \ and &	\ & N
verify D and T and r and x <sep> B j x r h T < = I ? D	yes
produce e or E or T	T
verify R <sep> B [ ~	no
verify v <sep> ? c 1 v z A v	yes
verify P or N <sep> " N	yes
produce not u and not 0 and not Q	* F W
verify L <sep> $ @ - . /	no
produce @ or l or 9 or T	T
produce u or % or d or w	u %
produce 2 and J	J 2
verify 3 and v and L <sep> 3 W v P L H	yes
verify not _ and and ) <sep> i ) ) %	yes
verify a and V and [ and , <sep> e m	no
produce b and 3	3 b
verify - and + <sep> + u B -	yes
produce $ or 1 or < or o	o $
produce * and * and	* *
verify not h and and , and not E and and C <sep> E C , g _ & C j $	yes
verify not 2 and and not 8 and and not J and and not U <sep> < $ + 9	yes
verify ( and S and not a <sep> ; z , W A { s a	no
produce not | and e	y e
produce not # and not l and not 6 and not Q	& E } f
produce 8 or n or _	n
verify [ and ' and f and k <sep> y * v	no
produce \ and not 6 and k	\ ~ k
produce 4 and 5 and <	< 5 4
produce t or x or P	x P t
produce G or Z or G or y	G
verify z <sep> ~ T g z k i	yes
